-3.612189456509553925e-04,-5.054291910314015826e-04,-6.669089354701782275e-04,-7.780226510641140378e-04,-7.584539600200630900e-04,-6.195152891468832558e-04,-4.496930734365114078e-04,-3.090217801442053484e-04,-2.096191566826884436e-04
-4.179269194586493507e-04,-6.656538543732205999e-04,-1.023708815980102190e-03,-1.347158485188528236e-03,-1.298466217852079331e-03,-9.238483806470094723e-04,-5.687520731169582941e-04,-3.399128463292236564e-04,-2.072781900317087695e-04
-4.237291886371268826e-04,-7.995230148551985688e-04,-1.599256621866347551e-03,-2.809184962567400513e-03,-2.659992352990023842e-03,-1.363613517399258485e-03,-6.343915264371187152e-04,-3.134760819996057057e-04,-1.682444710850016119e-04
-3.086907838084614682e-04,-6.808805513314373451e-04,-1.970941644325151319e-03,-7.755892684991542996e-03,-6.552673913438466537e-03,-1.459597771547402768e-03,-4.440430404394578030e-04,-1.721836586838213683e-04,-7.820143824364214635e-05
-5.337534980384359557e-05,-7.891111394466397016e-05,-8.505283516283854248e-05,7.456500740425801637e-04,1.617674606514680211e-03,3.900940502110924004e-04,1.630299083231347796e-04,8.564432642638160700e-05,5.200958216038239698e-05
2.211739645817488843e-04,5.842811471709103040e-04,2.043477237498360962e-03,1.174705673893796515e-02,1.215589810890573171e-02,2.333695504654706692e-03,7.649074382881861263e-04,3.376890212091206806e-04,1.789607923260904602e-04
3.729382645333064600e-04,7.850236628000532672e-04,1.801497620346597002e-03,3.818984621406458502e-03,3.894627129297963727e-03,1.929535831514284962e-03,8.958890026769541180e-04,4.577690800435281352e-04,2.591220188333498951e-04
3.944063130843153409e-04,6.791684003614886040e-04,1.139690647921235388e-03,1.630598824344955825e-03,1.656086776960321791e-03,1.197683669676895702e-03,7.431836919116887675e-04,4.518771577229091117e-04,2.833368621327396822e-04
3.515988084249980637e-04,5.207947421301019342e-04,7.283495581916332035e-04,8.954170170922443094e-04,9.070299816978427600e-04,7.580301616510975960e-04,5.585565318950700721e-04,3.898338988236966975e-04,2.696896827246292577e-04
