-1.083086238900895679e-04,-1.177913854481919028e-04,-1.273588017895854318e-04,-1.368729776490378567e-04,-1.461799826834180613e-04,-1.551171313405567834e-04,-1.635235525642814126e-04,-1.712538776155423672e-04,-1.781942859958522533e-04,-1.842794745453766561e-04,-1.895084834562000295e-04,-1.939568951607497358e-04,-1.977828862820713853e-04,-2.012250711254091363e-04,-2.045910331190360306e-04,-2.082367726277290919e-04,-2.125387634074500382e-04,-2.178616001952409669e-04,-2.245250467602588282e-04,-2.327744636943219439e-04,-2.427580678407198131e-04,-2.545133760986465236e-04,-2.679637701391110894e-04,-2.829246942516691643e-04,-2.991178424177762729e-04,-3.161909782720767289e-04,-3.337408090037815135e-04,-3.513365326306266685e-04,-3.685421573893409497e-04,-3.849362929396939344e-04,-4.001286989276999786e-04,-4.137733556451055257e-04,-4.255781517040547243e-04,-4.353114633221850547e-04,-4.428059550253747546e-04,-4.479599029181241640e-04,-4.507362740684641334e-04,-4.511597307266857252e-04,-4.493116987461032771e-04,-4.453236644228428806e-04,-4.393689441520192470e-04,-4.316532894514747741e-04,-4.224048139483625166e-04,-4.118638207975506920e-04,-4.002731364996965635e-04,-3.878695045984242385e-04,-3.748764663363086599e-04,-3.614989801724837869e-04
-1.155978988963478029e-04,-1.263788217674187496e-04,-1.373034570442149707e-04,-1.481984522893126576e-04,-1.588636874969949074e-04,-1.690804217238794786e-04,-1.786243819543308509e-04,-1.872839063016775612e-04,-1.948823826212232066e-04,-2.013031366577121447e-04,-2.065138185802522131e-04,-2.105865010489537574e-04,-2.137094454127888695e-04,-2.161870450566256215e-04,-2.184258671525786757e-04,-2.209068034933509711e-04,-2.241457096184522454e-04,-2.286470373309832022e-04,-2.348563437403042352e-04,-2.431178478396170048e-04,-2.536423295765763658e-04,-2.664888480671310069e-04,-2.815614454687391500e-04,-2.986197403011342185e-04,-3.173005649042231319e-04,-3.371468369505764172e-04,-3.576397077834433274e-04,-3.782305376979942183e-04,-3.983701422088874568e-04,-4.175337586275474884e-04,-4.352410852975072326e-04,-4.510714229311460965e-04,-4.646743596011537487e-04,-4.757766103444739832e-04,-4.841856062669944389e-04,-4.897902976605621444e-04,-4.925594626400364674e-04,-4.925376614058120947e-04,-4.898388969704772040e-04,-4.846380661485569729e-04,-4.771604122651744917e-04,-4.676693944502070192e-04,-4.564536112443865422e-04,-4.438135895469332861e-04,-4.300493141660954844e-04,-4.154492995356981922e-04,-4.002818056139077220e-04,-3.847885217782638276e-04
-1.237582261142371870e-04,-1.361191702627264732e-04,-1.487221177754841929e-04,-1.613520985721751580e-04,-1.737514220815030601e-04,-1.856279655749260352e-04,-1.966707445684622501e-04,-2.065735093983303637e-04,-2.150658564393285966e-04,-2.219496113586809502e-04,-2.271363244591368736e-04,-2.306801004911095544e-04,-2.327992379355123351e-04,-2.338807403356053783e-04,-2.344638452457091667e-04,-2.352020333340568712e-04,-2.368068689673180193e-04,-2.399805816716392567e-04,-2.453466330317149026e-04,-2.533880102165763444e-04,-2.644015056035440496e-04,-2.784731766678593800e-04,-2.954763417640002667e-04,-3.150898160773342948e-04,-3.368314286345215950e-04,-3.601006011026264666e-04,-3.842238841330396725e-04,-4.084984721878348168e-04,-4.322303439107211633e-04,-4.547653315133194955e-04,-4.755127867115758046e-04,-4.939624331321989690e-04,-5.096954665508776888e-04,-5.223910607818147821e-04,-5.318292704801949296e-04,-5.378910093628559534e-04,-5.405554309456829650e-04,-5.398947427974787631e-04,-5.360663211397564704e-04,-5.293020104824279091e-04,-5.198947017750623440e-04,-5.081826373270441474e-04,-4.945322939104116345e-04,-4.793210206553515616e-04,-4.629207432728920388e-04,-4.456839363214684874e-04,-4.279327357157000676e-04,-4.099516061766216805e-04
-1.328608249078745099e-04,-1.471481996038358957e-04,-1.618344905365207956e-04,-1.766580554375194855e-04,-1.912913114641515166e-04,-2.053475584014982289e-04,-2.183982868254804048e-04,-2.300029921355775078e-04,-2.397517811172894097e-04,-2.473183410284092941e-04,-2.525175370572408100e-04,-2.553588282156543329e-04,-2.560849028600115898e-04,-2.551853693698846173e-04,-2.533784043299679568e-04,-2.515585926258564076e-04,-2.507156736373031530e-04,-2.518349564266497806e-04,-2.557941928067971639e-04,-2.632725758440569502e-04,-2.746849843304998958e-04,-2.901493260940035419e-04,-3.094883282574734649e-04,-3.322611307938984262e-04,-3.578159654630418585e-04,-3.853536736818184011e-04,-4.139926175768884626e-04,-4.428278733564708228e-04,-4.709805009066167156e-04,-4.976353658329819244e-04,-5.220679907397689527e-04,-5.436620952832961050e-04,-5.619199329155106018e-04,-5.764674314114126650e-04,-5.870556960892776453e-04,-5.935598172769611814e-04,-5.959752855854364827e-04,-5.944117882550197266e-04,-5.890838511673923304e-04,-5.802977921199939642e-04,-5.684347928699293650e-04,-5.539305188163500199e-04,-5.372524492370992335e-04,-5.188766925663127133e-04,-4.992663319111044495e-04,-4.788531692365493664e-04,-4.580241660279750775e-04,-4.371130983768636629e-04
-1.429561293163751721e-04,-1.595918328976883701e-04,-1.768692922712755038e-04,-1.944783591235575151e-04,-2.120099140442480688e-04,-2.289580629116296808e-04,-2.447369724389853026e-04,-2.587167995009564134e-04,-2.702809513378507484e-04,-2.789027430709116397e-04,-2.842338559702352850e-04,-2.861912002360477792e-04,-2.850248356736686519e-04,-2.813493997309354376e-04,-2.761259904527494421e-04,-2.705901399846556720e-04,-2.661324690300358718e-04,-2.641490490121366696e-04,-2.658855625143252601e-04,-2.723009609908218632e-04,-2.839718831093706740e-04,-3.010498665669040196e-04,-3.232721254910386126e-04,-3.500166499947009982e-04,-3.803861415582711542e-04,-4.133037496196481034e-04,-4.476059944994833150e-04,-4.821229360785532969e-04,-5.157407561989267109e-04,-5.474461673252829048e-04,-5.763548601165736180e-04,-6.017275569783981162e-04,-6.229774585311515607e-04,-6.396723456173865818e-04,-6.515336678297596303e-04,-6.584338568256353341e-04,-6.603920280054434390e-04,-6.575673342168556488e-04,-6.502486753744402643e-04,-6.388394116752646110e-04,-6.238362733807343999e-04,-6.058027461633301363e-04,-5.853385591428697261e-04,-5.630480655227073977e-04,-5.395108417359225977e-04,-5.152575210873845896e-04,-4.907528404879449822e-04,-4.663865001842791981e-04
-1.540576694078024699e-04,-1.735490034466056054e-04,-1.940485771532190931e-04,-2.152028531425740601e-04,-2.365136342437236657e-04,-2.573298356847455136e-04,-2.768587818234526554e-04,-2.942059253025326401e-04,-3.084494923263561431e-04,-3.187503875339347615e-04,-3.244880427590188742e-04,-3.254019698804902212e-04,-3.217103704339174895e-04,-3.141751700687404826e-04,-3.040894190402717830e-04,-2.931773790476742587e-04,-2.834163908080144611e-04,-2.768078549194256791e-04,-2.751372671977209854e-04,-2.797663300797918187e-04,-2.914923786067638535e-04,-3.104938622265054275e-04,-3.363606592434603432e-04,-3.681909019082257937e-04,-4.047264552526186982e-04,-4.444984850220266501e-04,-4.859606232181032251e-04,-5.275964021465884583e-04,-5.679964632305957830e-04,-6.059075341698146478e-04,-6.402587782309014826e-04,-6.701722985257122000e-04,-6.949641332568298963e-04,-7.141407496603091338e-04,-7.273943474209084705e-04,-7.345985045520748600e-04,-7.358039997892878601e-04,-7.312331757803921650e-04,-7.212701964455365796e-04,-7.064443142731090296e-04,-6.874040778643040550e-04,-6.648822933965475033e-04,-6.396540606574802577e-04,-6.124924614034946927e-04,-5.841275498294384210e-04,-5.552137043912858984e-04,-5.263084185842918650e-04,-4.978630793632414292e-04
-1.661195769199065142e-04,-1.890657016227481884e-04,-2.135610539683370664e-04,-2.392270409758268221e-04,-2.654795570179782345e-04,-2.915002537294760529e-04,-3.162319178064499693e-04,-3.384146436524360264e-04,-3.566780955963642420e-04,-3.696966527986456303e-04,-3.763979322520921949e-04,-3.761944946037393094e-04,-3.691908761998453524e-04,-3.563117464277222547e-04,-3.393066385929290724e-04,-3.206109833395304979e-04,-3.030757248444533201e-04,-2.896099424913801046e-04,-2.828037660185667027e-04,-2.846051277485338684e-04,-2.961102708982639269e-04,-3.174978507633055883e-04,-3.481000789531713707e-04,-3.865744224018651562e-04,-4.311249847965554615e-04,-4.797253015878158834e-04,-5.303084390224318580e-04,-5.809079986427097319e-04,-6.297485671232399326e-04,-6.752935007761656392e-04,-7.162618489464262243e-04,-7.516263127445094649e-04,-7.806021802203561401e-04,-8.026344634548529316e-04,-8.173876653809494883e-04,-8.247399458170437229e-04,-8.247809443656354969e-04,-8.178101950367540861e-04,-8.043312191190543159e-04,-7.850356142562466780e-04,-7.607725042303594516e-04,-7.325019261469918738e-04,-7.012354732815564463e-04,-6.679720322244165698e-04,-6.336386621923059334e-04,-5.990454505904544693e-04,-5.648591942960810896e-04,-5.315959401481077425e-04
-1.790064262538533675e-04,-2.060973401233010265e-04,-2.355193847182527852e-04,-2.669105143359580242e-04,-2.996265847292917811e-04,-3.326754777744570369e-04,-3.646766888274910619e-04,-3.938760486928041642e-04,-4.182482642966319679e-04,-4.357100667232710199e-04,-4.444396989230335756e-04,-4.432587917054067760e-04,-4.319953865747359401e-04,-4.117304303411673406e-04,-3.848447527934012544e-04,-3.548257645518737612e-04,-3.258499848551400031e-04,-3.022141387020248313e-04,-2.877295692846040180e-04,-2.852083704937578086e-04,-2.961463006755451241e-04,-3.206515455500920570e-04,-3.575998325274478622e-04,-4.049422978678505970e-04,-4.600714858884678545e-04,-5.201634511066300509e-04,-5.824459015955236194e-04,-6.443761380418755631e-04,-7.037368795098351316e-04,-7.586700773145897605e-04,-8.076711772133127491e-04,-8.495632730881485682e-04,-8.834656698694172590e-04,-9.087664909017489174e-04,-9.251047936142041362e-04,-9.323640825271813570e-04,-9.306757066257371471e-04,-9.204270940895136616e-04,-9.022663509062122745e-04,-8.770925350733581229e-04,-8.460217254501361302e-04,-8.103242913510125050e-04,-7.713379240785668989e-04,-7.303704349641106704e-04,-6.886111011915573010e-04,-6.470666643186072462e-04,-6.065296213400215002e-04,-5.675769196718914592e-04
-1.924546895802829011e-04,-2.244565514803358649e-04,-2.598952006117799594e-04,-2.985053210673437886e-04,-3.396519780220862280e-04,-3.822017905199875595e-04,-4.244107121374898306e-04,-4.638780548581914820e-04,-4.976325451664585483e-04,-5.224104944017740311e-04,-5.351430322975699689e-04,-5.335916918634623892e-04,-5.169909996184097979e-04,-4.865173595668291690e-04,-4.454286712448910423e-04,-3.987961535977823150e-04,-3.528491671243726862e-04,-3.140517717121185030e-04,-2.881075291176787194e-04,-2.791214744934660701e-04,-2.891106448634495063e-04,-3.179480653146245575e-04,-3.636903832290702861e-04,-4.231375051646740597e-04,-4.924442701799735308e-04,-5.676446059191591004e-04,-6.450199268552464548e-04,-7.213070036192462033e-04,-7.937774686789965048e-04,-8.602325582953067405e-04,-9.189525317133945661e-04,-9.686301256603532719e-04,-1.008307285888728226e-03,-1.037326581588506611e-03,-1.055303246271107514e-03,-1.062119728649792670e-03,-1.057940651702528366e-03,-1.043241023781385805e-03,-1.018834207537551526e-03,-9.858802520489565353e-04,-9.458538544940143632e-04,-9.004592041189585444e-04,-8.514970208196286777e-04,-8.007099042504411610e-04,-7.496431314145782536e-04,-6.995517040671095973e-04,-6.513653307389643144e-04,-6.057034430509091903e-04
-2.060265187070298252e-04,-2.437445099174084578e-04,-2.864249958835726230e-04,-3.340398824314346773e-04,-3.861098456781651223e-04,-4.414762512882459077e-04,-4.980556789531011665e-04,-5.526525571824503994e-04,-6.009553883187285402e-04,-6.378609885234013408e-04,-6.582097409049136871e-04,-6.578587490343612175e-04,-6.348370420470437646e-04,-5.902345803787198289e-04,-5.285318163531610132e-04,-4.572287529022394758e-04,-3.858026741975324140e-04,-3.241831764885266700e-04,-2.810770219789807752e-04,-2.625592439665103963e-04,-2.712966728411626946e-04,-3.065628241525327011e-04,-3.649239592116100593e-04,-4.412738780823102606e-04,-5.298656856983806947e-04,-6.251053987890852360e-04,-7.220310496344682335e-04,-8.165161466540414364e-04,-9.052839544808500422e-04,-9.858179754559240945e-04,-1.056232134716984577e-03,-1.115140326149700704e-03,-1.161547029211499726e-03,-1.194769742664755253e-03,-1.214398236257698297e-03,-1.220292501183482294e-03,-1.212617970008748490e-03,-1.191910247316372261e-03,-1.159150330516809952e-03,-1.115816671824317475e-03,-1.063870746625135161e-03,-1.005642023121347236e-03,-9.436143766563084194e-04,-8.801648252003386281e-04,-8.173330565619387833e-04,-7.566839713827325708e-04,-6.992791784011512983e-04,-6.457316787279211712e-04
